,Symbol,Name,Industry,IndustryCode
3882,REUN,Reunion Neuroscience Inc,제약,562010
3883,PMN,ProMIS Neurosciences Inc,생명과학 및 메디컬 리서치,562020
3884,CNEY,CN Energy Group Inc Class A,화학,511010
3885,FNGR,FingerMotion Inc,소프트웨어 및 IT서비스,572010
3886,SBIG,springbig Holdings Inc,전문 및 상업 서비스,522030
3887,IMBI,iMedia Brands Inc Class A,전문품 상점,534030
3888,VJET,Voxeljet AG ADR,사무기기,571050
3889,BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
3890,IDAI,T Stamp Inc Class A,소프트웨어 및 IT서비스,572010
3891,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3892,COCP,Cocrystal Pharma Inc,제약,562010
3893,KINS,Kingstone Companies Inc,보험,553010
3894,UPTDU,TradeUP Acquisition Units,기타 금융업,556010
3895,STKH,Steakholder Foods Ltd ADR,식품 및 담배,541020
3896,DTEA,DAVIDsTEA Inc,식품 및 약품소매,543010
3897,CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
3898,ECOR,electroCore  Inc.,헬스케어 장비 및 용품,561010
3899,CTHR,Charles & Colvard Ltd,섬유 및 의류,532020
3900,SANW,S&W Seed Co,식품 및 담배,541020
3901,EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
3902,SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
3903,CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
3904,ACST,Acasti Pharma Inc Class A,제약,562010
3905,USIO,Usio Inc,전문 및 상업 서비스,522030
3906,MCLD,mCloud Technologies Corp,소프트웨어 및 IT서비스,572010
3907,DLPN,Dolphin Entertainment Inc,미디어 및 출판,533020
3908,DERM,Journey Medical Corp,제약,562010
3909,GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
3910,AFIB,Acutus Medical Inc,헬스케어 장비 및 용품,561010
3911,MSVB,Mid-Southern Bancorp Inc,은행,551010
3912,TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
3913,CABA,Cabaletta Bio Inc,생명과학 및 메디컬 리서치,562020
3914,OCG,Oriental Culture Holding Ltd,미디어 및 출판,533020
3915,ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
3916,BBGI,Beasley Broadcast Group Inc Class A,미디어 및 출판,533020
3917,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3918,SLGG,Super League Gaming  Inc.,소프트웨어 및 IT서비스,572010
3919,NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
3920,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
3921,MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
3922,ALR,Alerislife Inc,헬스케어 업체 및 서비스,561020
3923,RAND,Rand Capital Corp,투자은행 및 서비스,551020
3924,CLVR,Clever Leaves Holdings Inc,식품 및 담배,541020
3925,TRVN,Trevena Inc,생명과학 및 메디컬 리서치,562020
3926,ONCR,Oncorus Inc,생명과학 및 메디컬 리서치,562020
3927,BTTX,Better Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3928,FTEK,Fuel Tech Inc,전문 및 상업 서비스,522030
3929,KRKR,36Kr Holdings Inc ADR,전문 및 상업 서비스,522030
3930,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3931,CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
3932,PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
3933,ELOX,Eloxx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3934,LBPS,4D Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
3935,TARA,Protara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3936,CYCN,Cyclerion Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3937,LABP,Landos Biopharma Inc,생명과학 및 메디컬 리서치,562020
3938,POWWP,AMMO 8 75 Cumulative Redeemable Perpetual Prf Shs Series A,우주항공 및 국방,521010
3939,CGRN,Capstone Green Energy Corp,"건설장비 및 대형차, 기차, 배",521020
3940,DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
3941,CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3942,JWEL,Jowell Global Ltd,다양한 소매업,534020
3943,PLUR,Pluri Inc,생명과학 및 메디컬 리서치,562020
3944,MOSY,MoSys Inc,반도체 및 반도체 장비,571010
3945,DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
3946,CNET,ZW Data Action Technologies Inc,미디어 및 출판,533020
3947,GRTX,Galera Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3948,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3949,PBBK,PB Bankshares Inc,은행,551010
3950,HUGE,FSD Pharma Inc Class B,생명과학 및 메디컬 리서치,562020
3951,EBET,Ebet Inc,호텔 및 엔터테인먼트,533010
3952,DALN,Dallasnews Corp Series A,미디어 및 출판,533020
3953,GWAV,Greenwave Technology Solutions Inc,전문 및 상업 서비스,522030
3954,NTRB,Nutriband Inc,헬스케어 장비 및 용품,561010
3955,ATNF,180 Life Sciences Corp,생명과학 및 메디컬 리서치,562020
3956,SNGX,Soligenix Inc,생명과학 및 메디컬 리서치,562020
3957,CVV,CVD Equipment Corp,"건설장비 및 대형차, 기차, 배",521020
3958,UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
3959,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3960,KTTA,Pasithea Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3961,XOMAO,XOMA Depositary Shares Rep 8 375 Cum Pref Shs Series B,생명과학 및 메디컬 리서치,562020
3962,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
3963,HTIA,HEALTHCARE Perpetual Pref Shs Series A,주택 및 상업용 리츠,601020
3964,CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
3965,FKWL,Franklin Wireless Corp,커뮤니케이션 및 네트워킹,571020
3966,CLRB,Cellectar Biosciences Inc,제약,562010
3967,FGBIP,First Guaranty Bancshares 6.75 Dep Shs Rep Non Cumulative Perpetual Prf Shs,은행,551010
3968,LUCY,Innovative Eyewear Inc,헬스케어 장비 및 용품,561010
3969,KAVL,Kaival Brands Innovations Group Inc,식품 및 약품소매,543010
3970,VINC,Vincerx Pharma Inc,생명과학 및 메디컬 리서치,562020
3971,CPIX,Cumberland Pharmaceuticals Inc,제약,562010
3972,SPRO,Spero Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3973,FTFT,Future Fintech Group Inc,핀테크,573010
3974,TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
3975,IMCC,IM Cannabis Corp,제약,562010
3976,SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
3977,SOHOB,Sotherly Hotels 8.0% Cumulative Redeemable Perpetual Pref Shs Series B,주택 및 상업용 리츠,601020
3978,DWSN,Dawson Geophysical Co,오일 및 가스 장비 및 서비스,501030
3979,ABIO,ARCA Biopharma Inc,생명과학 및 메디컬 리서치,562020
3980,AZRX,AzurRx BioPharma Inc,제약,562010
3981,CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
3982,PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
3983,RBCN,Rubicon Technology Inc,메탈&마이닝,512010
3984,BTOG,Bit Origin Ltd,핀테크,573010
3985,PXS,Pyxis Tankers Inc,화물 및 물류 서비스,524050
3986,HGEN,Humanigen Inc,제약,562010
3987,QTT,Qutoutiao Inc ADR,소프트웨어 및 IT서비스,572010
3988,ITRM,Iterum Therapeutics PLC,생명과학 및 메디컬 리서치,562020
3989,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3990,GCTK,GlucoTrack Inc,헬스케어 장비 및 용품,561010
3991,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3992,RNWK,RealNetworks Inc,소프트웨어 및 IT서비스,572010
3993,STRN,Stran & Company Inc,미디어 및 출판,533020
3994,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
3995,NBEV,Newage Inc,음료,541010
3996,AIKI,Aikido Pharma Inc,생명과학 및 메디컬 리서치,562020
3997,DTSS,Datasea Inc,소프트웨어 및 IT서비스,572010
3998,WVVI,Willamette Valley Vineyards Inc,음료,541010
3999,CLBS,Caladrius Biosciences Inc,생명과학 및 메디컬 리서치,562020
4000,FFHL,Fuwei Films (Holdings) Co Ltd,화학,511010
4001,USAU,US Gold Corp,메탈&마이닝,512010
4002,IPW,iPower Inc,소프트웨어 및 IT서비스,572010
4003,TYDE,Cryptyde Inc,핀테크,573010
4004,DPRO,Draganfly Inc,우주항공 및 국방,521010
4005,ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4006,ZKIN,ZK International Group Co Ltd,주택건설,532030
4007,SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,주택 및 상업용 리츠,601020
4008,EDSA,Edesa Biotech Inc,생명과학 및 메디컬 리서치,562020
4009,QK,Q&K International Group Ltd ADR,부동산 운영 관리,601010
4010,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
4011,BTB,Bit Brother Ltd Class A,식품 및 약품소매,543010
4012,ANGN,Angion Biomedica Corp,생명과학 및 메디컬 리서치,562020
4013,NCTY,The9 Ltd ADR,소프트웨어 및 IT서비스,572010
4014,BSFC,Blue Star Foods Corp,식품 및 담배,541020
4015,MF,Missfresh Ltd ADR,소프트웨어 및 IT서비스,572010
4016,BCDA,BioCardia Inc,생명과학 및 메디컬 리서치,562020
4017,OST,Ostin Technology Group Co Ltd,전자 장비 및 부품,571040
4018,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
4019,VQS,Viq Solutions Inc,소프트웨어 및 IT서비스,572010
4020,NXTP,Nextplay Technologies Inc,소프트웨어 및 IT서비스,572010
4021,FRGAP,Franchise Group 7.50 Cumulative Perpetual Pref Shs Series A,전문품 상점,534030
4022,IMRA,Imara Inc,생명과학 및 메디컬 리서치,562020
4023,CLAY,Chavant Capital Acquisition Corp,기타 금융업,556010
4024,GLBZ,Glen Burnie Bancorp,은행,551010
4025,JCSE,JE Cleantech Holdings Ltd,레저 상품,532050
4026,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
4027,DGHI,Digihost Technology Inc,핀테크,573010
4028,SGRP,SPAR Group Inc,미디어 및 출판,533020
4029,BANFP,BancFirst 7.2% Cumulative Pref Shs,은행,551010
4030,FOXW,FoxWayne Enterprises Acquisition Corp Class A,기타 금융업,556010
4031,SLNHP,Soluna Holdings 9.0 Cumulative Perpetual Pref Shs Series A,소프트웨어 및 IT서비스,572010
4032,TRIB,Trinity Biotech PLC ADR Class A,헬스케어 장비 및 용품,561010
4033,CNTX,Context Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4034,PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
4035,ELEV,Elevation Oncology Inc,생명과학 및 메디컬 리서치,562020
4036,MOXC,Moxian (BVI) Inc,소프트웨어 및 IT서비스,572010
4037,DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
4038,MRKR,Marker Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4039,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
4040,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
4041,WAVD,Wavedancer Inc,소프트웨어 및 IT서비스,572010
4042,BIOL,BIOLASE Inc,헬스케어 장비 및 용품,561010
4043,WVFC,W V S Financial Corp,은행,551010
4044,SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
4045,OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,다양한 금융서비스,555010
4046,EDUC,Educational Development Corp,미디어 및 출판,533020
4047,YOTA,Yotta Acquisition Corp,기타 금융업,556010
4048,CUBA,Herzfeld Caribbean Basin Closed Fund,다양한 금융서비스,555010
4049,ABVC,ABVC Biopharma Inc,생명과학 및 메디컬 리서치,562020
4050,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
4051,VVOS,Vivos Therapeutics Inc,헬스케어 장비 및 용품,561010
4052,MICS,Singing Machine Company Inc,"컴퓨터, 전화 및 가전제품",571060
4053,SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
4054,NXPL,NextPlat Corp,소프트웨어 및 IT서비스,572010
4055,NEXI,Neximmune Inc,생명과학 및 메디컬 리서치,562020
4056,IMMX,Immix Biopharma Inc,생명과학 및 메디컬 리서치,562020
4057,BTX,Brooklyn Immunotherapeutics Inc,생명과학 및 메디컬 리서치,562020
4058,GBNY,Generations Bancorp NY Inc,은행,551010
4059,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
4060,QTNT,Quotient Ltd,제약,562010
4061,NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
4062,ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
4063,PATI,Patriot Transportation Holding Inc,화물 및 물류 서비스,524050
4064,TUEM,Tuesday Morning Corp,다양한 소매업,534020
4065,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
4066,AHG,Akso Health Group ADR,소프트웨어 및 IT서비스,572010
4067,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
4068,AGFY,Agrify Corp,식품 및 담배,541020
4069,SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
4070,FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
4071,SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,주택 및 상업용 리츠,601020
4072,BFRI,Biofrontera Inc,제약,562010
4073,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
4074,LEGAU,Lead Edge Growth Opportunities Units,기타 금융업,556010
4075,CRBP,Corbus Pharmaceuticals Holdings Inc,생명과학 및 메디컬 리서치,562020
4076,AEMD,Aethlon Medical Inc,헬스케어 장비 및 용품,561010
4077,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
4078,FGI,FGI Industries Ltd,전문품 상점,534030
4079,WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
4080,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
4081,TPST,Tempest Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4082,BNSO,Bonso Electronics International Inc,전자 장비 및 부품,571040
4083,EQOS,Eqonex Ltd,핀테크,573010
4084,VERO,Venus Concept Inc,헬스케어 장비 및 용품,561010
4085,MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,은행,551010
4086,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
4087,VISL,Vislink Technologies Inc,커뮤니케이션 및 네트워킹,571020
4088,TNON,Tenon Medical Inc,헬스케어 장비 및 용품,561010
4089,LEVLP,Level One Bancorp  Depositary Shares 1 100th 7 50 Non Cumulative Perpetual,은행,551010
4090,EFTR,eFFECTOR Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4091,AEZS,Aeterna Zentaris Inc,생명과학 및 메디컬 리서치,562020
4092,XOMAP,XOMA 8 625 Cum Prpl Prf Shs Series A,생명과학 및 메디컬 리서치,562020
4093,ONTX,Onconova Therapeutics Inc,제약,562010
4094,NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4095,CHNR,China Natural Resources Inc,수도 유틸리티,591030
4096,QH,Quhuo Ltd ADR,화물 및 물류 서비스,524050
4097,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
4098,OPHC,OptimumBank Holdings Inc,은행,551010
4099,SGBX,SG Blocks Inc,주택건설,532030
4100,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
4101,CEMI,Chembio Diagnostics Inc,제약,562010
4102,MTBCO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,소프트웨어 및 IT서비스,572010
4103,XPON,Expion360 Inc,"건설장비 및 대형차, 기차, 배",521020
4104,SIOX,Sio Gene Therapies Inc,제약,562010
4105,AGRI,AgriFORCE Growing Systems Ltd,제약,562010
4106,ONVO,Organovo Holdings Inc,생명과학 및 메디컬 리서치,562020
4107,VVPR,VivoPower International PLC,전기 유틸리티,591010
4108,DATS,DatChat Inc,소프트웨어 및 IT서비스,572010
4109,HCTI,Healthcare Triangle Inc,소프트웨어 및 IT서비스,572010
4110,PETV,PetVivo Holdings Inc,헬스케어 장비 및 용품,561010
4111,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
4112,PLXP,PLx Pharma Inc,제약,562010
4113,INPX,Inpixon,소프트웨어 및 IT서비스,572010
4114,TLIS,Talis Biomedical Corp,생명과학 및 메디컬 리서치,562020
4115,LTRY,Lottery.com Inc,호텔 및 엔터테인먼트,533010
4116,RAVE,Rave Restaurant Group Inc,호텔 및 엔터테인먼트,533010
4117,NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
4118,VGFC,Very Good Food Company Inc,식품 및 담배,541020
4119,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
4120,OPGN,OpGen Inc,생명과학 및 메디컬 리서치,562020
4121,ARAV,Aravive Inc,생명과학 및 메디컬 리서치,562020
4122,NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
4123,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4124,ABEO,Abeona Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4125,MDJH,MDJM Ltd,부동산 운영 관리,601010
4126,FEMY,Femasys Inc,헬스케어 장비 및 용품,561010
4127,APTX,Aptinyx Inc,제약,562010
4128,HALL,Hallmark Financial Services Inc,보험,553010
4129,PEGY,Pineapple Energy Inc,전기 유틸리티,591010
4130,CREG,Smart Powerr Corp,재생에너지,502010
4131,OTIC,Otonomy Inc,생명과학 및 메디컬 리서치,562020
4132,FAMI,Farmmi Inc,식품 및 담배,541020
4133,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
4134,HYRE,HyreCar Inc,운송업,524060
4135,CNFR,Conifer Holdings Inc,보험,553010
4136,CALA,Calithera Biosciences Inc,제약,562010
4137,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
4138,ASPU,Aspen Group Inc,교육서비스,631010
4139,GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
4140,BTCS,BTCS Inc,전문 및 상업 서비스,522030
4141,AVCT,American Virtual Cloud Technologies Inc,소프트웨어 및 IT서비스,572010
4142,SLHG,Skylight Health Group Inc,헬스케어 업체 및 서비스,561020
4143,MNPR,Monopar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4144,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4145,AKAN,Akanda Corp,제약,562010
4146,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4147,MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
4148,ASNS,Actelis Networks Inc,건설 및 엔지니어링,522010
4149,NRSN,Neurosense Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4150,IDRA,Idera Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
